typeofcase,date,time,location,area,address,lat,lon,state_code
住宅竊盜,1060818,04~06,天祿里士東路91巷26弄1 ~ 30號,士林區,士林區天祿里士東路91巷26弄1號,25.1132247,121.5299163,555327052
住宅竊盜,1060818,10~12,北安路825之1 ~ 30號,中山區,中山區北安路825之1號,25.084838,121.55651599999999,554727032
住宅竊盜,1060818,13~15,清江里崇仁路1段136巷1弄1 ~ 30號,北投區,北投區清江里崇仁路1段136巷1弄1號,25.1258802,121.5015483,555627050
住宅竊盜,1060818,16~18,新東街1 ~ 30號,松山區,松山區新東街1號,25.0574616,121.5659813,554126988
住宅竊盜,1060819,04~06,開明里西園街121 ~ 150號,北投區,北投區開明里西園街121號,25.1460884,121.5065338,556127049
住宅竊盜,1060819,13~15,天福里天母東路22巷1 ~ 30號,士林區,士林區天福里天母東路22巷1號,25.1169284,121.5326558,555427054
住宅竊盜,1060820,10~12,新中街1 ~ 30號,松山區,松山區新中街1號,25.060370000000002,121.56106299999999,554226993
住宅竊盜,1060821,01~03,明義里015鄰興隆路4段107巷1 ~ 30號,文山區,文山區明義里015鄰興隆路4段107巷1號,24.9875,121.56070600000001,552526779
住宅竊盜,1060821,19~21,大學里1鄰新生南路3段31 ~ 60號,大安區,大安區大學里1鄰新生南路3段31號,25.0202078,121.5337736,553326887
住宅竊盜,1060822,16~18,建泰里南京西路1 ~ 30號,大同區,大同區建泰里南京西路1號,25.052873,121.51867299999999,554026968
住宅竊盜,1060823,16~18,萬年里汀州路4段85巷6弄1 ~ 30號,文山區,文山區萬年里汀州路4段85巷6弄1號,25.0072174,121.5375466,553026846
住宅竊盜,1060824,13~15,龍淵里辛亥路2段171巷1 ~ 30號,大安區,大安區龍淵里辛亥路2段171巷1號,25.0218185,121.54120259999998,553326893
住宅竊盜,1060825,16~18,康寧路1段156巷20弄1 ~ 30號,內湖區,內湖區康寧路1段156巷20弄1號,25.0778423,121.5935807,554527030
住宅竊盜,1060825,22~24,水源里羅斯福路4段90巷1 ~ 30號,中正區,中正區水源里羅斯福路4段90巷1號,25.0139736,121.5349967,553126867
住宅竊盜,1060827,10~12,天祿里3鄰士東路91巷26弄1 ~ 30號,士林區,士林區天祿里3鄰士東路91巷26弄1號,25.1132247,121.5299163,555327052
住宅竊盜,1060830,07~09,住安里復興南路2段1 ~ 30號,大安區,大安區住安里復興南路2段1號,25.0330527,121.5433955,553626926
住宅竊盜,1060830,13~15,民炤里信義路3段31 ~ 60號,大安區,大安區民炤里信義路3段31號,25.033085999999997,121.54136499999998,553626925
住宅竊盜,1060830,16~18,大湖山莊街168巷1 ~ 30號,內湖區,內湖區大湖山莊街168巷1號,25.088518899999997,121.599354,554827046
住宅竊盜,1060901,13~15,研究院路2段61 ~ 90號,南港區,南港區研究院路2段61號,25.0442848,121.6160301,553826970
住宅竊盜,1060901,13~15,永昌里中華路2段443巷33弄1 ~ 30號,中正區,中正區永昌里中華路2段443巷33弄1號,25.026213000000002,121.5081392,553426899
住宅竊盜,1060901,13~15,光復北路121 ~ 150號,松山區,松山區光復北路121號,25.0521742,121.55714640000002,554026975
住宅竊盜,1060901,16~18,通安里12鄰樂利路5巷15弄1 ~ 30號,大安區,大安區通安里12鄰樂利路5巷15弄1號,25.0289924,121.5518379,553526916
住宅竊盜,1060902,22~24,漢口街2段31 ~ 60號,萬華區,萬華區漢口街2段31號,25.045825,121.505917,553826949
住宅竊盜,1060903,04~06,中華路2段504巷1 ~ 30號,萬華區,萬華區中華路2段504巷1號,25.025723,121.507797,553426897
住宅竊盜,1060903,10~12,芳和里樂業街61 ~ 90號,大安區,大安區芳和里樂業街61號,25.0221625,121.55073300000001,553326896
住宅竊盜,1060904,22~24,泰和里吳興街583巷4弄1 ~ 30號,信義區,信義區泰和里吳興街583巷4弄1號,25.022123999999998,121.569576,553326900
住宅竊盜,1060905,19~21,成都路133巷1 ~ 30號,萬華區,萬華區成都路133巷1號,25.043661,121.50368799999998,553826944
住宅竊盜,1060907,01~03,永樂里西寧北路61 ~ 90號,大同區,大同區永樂里西寧北路61號,25.0545819,121.50896000000002,554026970
住宅竊盜,1060909,13~15,民族東路541 ~ 570號,中山區,中山區民族東路541號,25.0672281,121.5431997,554327002
住宅竊盜,1060909,22~24,東門里徐州路18巷1 ~ 30號,中正區,中正區東門里徐州路18巷1號,25.0405375,121.5230909,553726940
住宅竊盜,1060910,04~06,天祿里士東路89巷1 ~ 30號,士林區,士林區天祿里士東路89巷1號,25.1125847,121.5285,555327051
住宅竊盜,1060911,19~21,八德路3段151 ~ 180號,松山區,松山區八德路3段151號,25.0481729,121.554998,553926966
住宅竊盜,1060911,19~21,明勝里承德路4段10巷91 ~ 120號,士林區,士林區明勝里承德路4段10巷91號,25.080057500000002,121.52180220000001,554627018
住宅竊盜,1060912,16~18,南港里重陽路301 ~ 330號,南港區,南港區南港里重陽路301號,25.0578275,121.60500220000002,554126998
住宅竊盜,1060912,22~24,松友里虎林街272巷1 ~ 30號,信義區,信義區松友里虎林街272巷1號,25.034974,121.57801200000002,553626938
住宅竊盜,1060913,10~12,大安路1段31巷1 ~ 30號,大安區,大安區大安路1段31巷1號,25.044141500000002,121.5463717,553826954
住宅竊盜,1060913,22~24,和平西路3段361 ~ 390號,萬華區,萬華區和平西路3段361號,25.0353454,121.4920643,553626920
住宅竊盜,1060915,19~21,新龍里2鄰瑞安街208巷24弄1 ~ 30號,大安區,大安區新龍里2鄰瑞安街208巷24弄1號,25.0288288,121.5403947,553526913
住宅竊盜,1060915,22~24,興福里22鄰景華路147巷1弄1 ~ 30號,文山區,文山區興福里22鄰景華路147巷1弄1號,24.9968061,121.5462773,552726811
住宅竊盜,1060917,19~21,林森北路119巷1 ~ 30號,中山區,中山區林森北路119巷1號,25.0508342,121.52525320000001,553926965
住宅竊盜,1060918,10~12,莒光路300巷6弄1 ~ 30號,萬華區,萬華區莒光路300巷6弄1號,25.0315648,121.49856329999999,553526912
住宅竊盜,1060919,10~12,合江街61巷1 ~ 30號,中山區,中山區合江街61巷1號,25.0573234,121.5392565,554126982
住宅竊盜,1060919,19~21,建民里明德路67巷1 ~ 30號,北投區,北投區建民里明德路67巷1號,25.1086403,121.51814979999999,555227046
住宅竊盜,1060919,19~21,全安里安和路2段209巷1 ~ 30號,大安區,大安區全安里安和路2段209巷1號,25.026293,121.5501976,553426908
住宅竊盜,1060920,13~15,永春里忠孝東路5段743巷21弄1 ~ 30號,信義區,信義區永春里忠孝東路5段743巷21弄1號,25.043731,121.58081100000001,553826961
住宅竊盜,1060921,04~06,長泰街211 ~ 240號,萬華區,萬華區長泰街211號,25.0216195,121.495433,553326882
住宅竊盜,1060922,13~15,尊賢里尊賢街224巷1 ~ 30號,北投區,北投區尊賢里尊賢街224巷1號,25.1159997,121.5078571,555427048
住宅竊盜,1060923,10~12,葫蘆里延平北路5段231巷1 ~ 30號,士林區,士林區葫蘆里延平北路5段231巷1號,25.0843907,121.5096947,554727021
住宅竊盜,1060926,13~15,莒光路241 ~ 270號,萬華區,萬華區莒光路241號,25.031117899999998,121.5007355,553526911
住宅竊盜,1060926,22~24,社新里社子街115巷1 ~ 30號,士林區,士林區社新里社子街115巷1號,25.088271399999996,121.5054868,554827025
住宅竊盜,1060928,01~03,內湖路2段29巷11弄1 ~ 30號,內湖區,內湖區內湖路2段29巷11弄1號,25.0822638,121.56902579999999,554627031
住宅竊盜,1060928,10~12,德惠街167巷1 ~ 30號,中山區,中山區德惠街167巷1號,25.067021399999998,121.53163529999999,554326999
住宅竊盜,1061001,01~03,內湖路2段29巷11弄1 ~ 30號,內湖區,內湖區內湖路2段29巷11弄1號,25.0822638,121.56902579999999,554627031
住宅竊盜,1061001,07~09,忠勤里中華路2段315巷1 ~ 30號,中正區,中正區忠勤里中華路2段315巷1號,25.0280189,121.5060909,553426903
住宅竊盜,1061001,16~18,八德路4段211 ~ 240號,松山區,松山區八德路4段211號,25.049001699999998,121.56395069999999,553926970
住宅竊盜,1061002,19~21,洛陽街31 ~ 60號,萬華區,萬華區洛陽街31號,25.0474,121.508467,553926954
住宅竊盜,1061003,01~03,樟新里013鄰木新路3段243巷4弄1 ~ 30號,文山區,文山區樟新里013鄰木新路3段243巷4弄1號,24.9826419,121.5648871,552426760
住宅竊盜,1061003,01~03,九如里研究院路4段181 ~ 210號,南港區,南港區九如里研究院路4段181號,25.016779999999997,121.58813,553226888
住宅竊盜,1061004,07~09,武成街63巷12弄1 ~ 30號,萬華區,萬華區武成街63巷12弄1號,25.018692899999998,121.49432420000001,553226873
住宅竊盜,1061004,07~09,永吉里永吉路443巷11弄1 ~ 30號,信義區,信義區永吉里永吉路443巷11弄1號,25.046757999999997,121.57844899999999,553926968
住宅竊盜,1061004,10~12,永吉里永吉路459巷7弄1 ~ 30號,信義區,信義區永吉里永吉路459巷7弄1號,25.046262,121.578892,553826967
住宅竊盜,1061004,10~12,大理街61 ~ 90號,萬華區,萬華區大理街61號,25.0345781,121.49985,553626920
住宅竊盜,1061005,01~03,蘭雅里中山北路6段290巷29弄1 ~ 30號,士林區,士林區蘭雅里中山北路6段290巷29弄1號,25.1092751,121.52689380000001,555227049
住宅竊盜,1061006,13~15,後港里承德路4段292巷11弄1 ~ 30號,士林區,士林區後港里承德路4段292巷11弄1號,25.089623800000002,121.5189683,554827029
住宅竊盜,1061006,16~18,永功里汀州路1段331 ~ 360號,中正區,中正區永功里汀州路1段331號,25.0263782,121.51379840000001,553426900
住宅竊盜,1061006,19~21,螢圃里12鄰牯嶺街121 ~ 150號,中正區,中正區螢圃里12鄰牯嶺街121號,25.024849,121.5191023,553426897
住宅竊盜,1061006,19~21,後港里承德路4段292巷11弄1 ~ 30號,士林區,士林區後港里承德路4段292巷11弄1號,25.089623800000002,121.5189683,554827029
住宅竊盜,1061007,16~18,裕民里東華街1段361 ~ 390號,北投區,北投區裕民里東華街1段361號,25.1096115,121.5191835,555227047
住宅竊盜,1061010,16~18,九如里研究院路3段61 ~ 90號,南港區,南港區九如里研究院路3段61號,25.034600100000002,121.61528329999999,553626946
住宅竊盜,1061011,07~09,螢雪里重慶南路3段146巷1 ~ 30號,中正區,中正區螢雪里重慶南路3段146巷1號,25.0238832,121.5164118,553326894
住宅竊盜,1061011,13~15,水源里汀州路3段181 ~ 210號,中正區,中正區水源里汀州路3段181號,25.0148666,121.5327379,553126870
住宅竊盜,1061012,19~21,蘭雅里1鄰德行東路129巷1弄1 ~ 30號,士林區,士林區蘭雅里1鄰德行東路129巷1弄1號,25.1081071,121.52876979999999,555227048
住宅竊盜,1061013,13~15,成功路2段426巷61 ~ 90號,內湖區,內湖區成功路2段426巷61號,25.070151100000004,121.5881399,554427017
住宅竊盜,1061014,16~18,五分里10鄰東湖路160巷10弄31 ~ 60號,內湖區,內湖區五分里10鄰東湖路160巷10弄31號,25.0672988,121.61631489999999,554327018
住宅竊盜,1061015,07~09,興華路91 ~ 120號,南港區,南港區興華路91號,25.0557633,121.60592140000001,554126994
住宅竊盜,1061015,10~12,龍雲里9鄰大安路2段91 ~ 120號,大安區,大安區龍雲里9鄰大安路2段91號,25.0289688,121.54578240000001,553526915
住宅竊盜,1061016,16~18,撫遠街421 ~ 450號,松山區,松山區撫遠街421號,25.067884,121.5666631,554327008
住宅竊盜,1061017,07~09,九如里研究院路3段68巷1 ~ 30號,南港區,南港區九如里研究院路3段68巷1號,25.037406100000002,121.6171794,553626953
住宅竊盜,1061017,10~12,成功路5段61 ~ 90號,內湖區,內湖區成功路5段61號,25.0741976,121.60606090000002,554527027
住宅竊盜,1061017,13~15,清江里崇仁路1段136巷1弄1 ~ 30號,北投區,北投區清江里崇仁路1段136巷1弄1號,25.1258802,121.5015483,555627050
住宅竊盜,1061017,13~15,車層里仁愛路4段345巷2弄1 ~ 30號,大安區,大安區車層里仁愛路4段345巷2弄1號,25.0379157,121.5542473,553726941
住宅竊盜,1061017,19~21,新東街31 ~ 60號,松山區,松山區新東街31號,25.0596443,121.5658942,554126993
住宅竊盜,1061018,07~09,安康路391 ~ 420號,內湖區,內湖區安康路391號,25.0682481,121.61593300000001,554327020
住宅竊盜,1061019,07~09,中山北路3段31 ~ 60號,中山區,中山區中山北路3段31號,25.063993399999998,121.5226647,554226991
住宅竊盜,1061019,13~15,翠山里中社路2段79巷1 ~ 30號,士林區,士林區翠山里中社路2段79巷1號,25.107585999999998,121.56495600000001,555227056
住宅竊盜,1061020,22~24,忠孝東路6段225巷1弄1 ~ 30號,南港區,南港區忠孝東路6段225巷1弄1號,25.049215300000004,121.588574,553926976
住宅竊盜,1061022,01~03,蘭雅里中山北路6段290巷7弄1 ~ 30號,士林區,士林區蘭雅里中山北路6段290巷7弄1號,25.110228399999997,121.52623100000001,555327049
住宅竊盜,1061023,22~24,鴻福里玉成街201巷8弄1 ~ 30號,南港區,南港區鴻福里玉成街201巷8弄1號,25.044694,121.5858158,553826965
住宅竊盜,1061025,16~18,三重里經貿二路151 ~ 180號,南港區,南港區三重里經貿二路151號,25.0598405,121.6155037,554127004
住宅竊盜,1061027,01~03,蘭雅里士東路120巷22弄1 ~ 30號,士林區,士林區蘭雅里士東路120巷22弄1號,25.11116860000001,121.5295953,555327051
住宅竊盜,1061027,04~06,週美里新明路380巷4弄1 ~ 30號,內湖區,內湖區週美里新明路380巷4弄1號,25.0553544,121.58013170000001,554026987
住宅竊盜,1061101,22~24,哈密街68巷1 ~ 30號,大同區,大同區哈密街68巷1號,25.073401399999998,121.5175419,554427007
住宅竊盜,1061102,13~15,社子里社中街156巷31 ~ 60號,士林區,士林區社子里社中街156巷31號,25.0915027,121.50939550000001,554827029
住宅竊盜,1061104,07~09,大龍街89巷1 ~ 30號,大同區,大同區大龍街89巷1號,25.0667895,121.51663799999999,554326995
住宅竊盜,1061104,13~15,聖山里德行東路241 ~ 270號,士林區,士林區聖山里德行東路241號,25.109818100000002,121.5340034,555227051
住宅竊盜,1061105,13~15,萬福里同德路31 ~ 60號,南港區,南港區萬福里同德路31號,25.0453697,121.5841225,553826966
住宅竊盜,1061105,16~18,寧安街9巷1 ~ 30號,松山區,松山區寧安街9巷1號,25.0497033,121.55480109999999,553926969
住宅竊盜,1061106,19~21,萬興里025鄰新光路1段121 ~ 150號,文山區,文山區萬興里025鄰新光路1段121號,24.9975179,121.5855176,552826822
住宅竊盜,1061107,04~06,聖山里忠誠路1段151 ~ 180號,士林區,士林區聖山里忠誠路1段151號,25.108599899999998,121.53058159999999,555227049
住宅竊盜,1061107,10~12,華興里002鄰試院路144巷4弄1 ~ 30號,文山區,文山區華興里002鄰試院路144巷4弄1號,24.9906695,121.547274,552626788
住宅竊盜,1061108,16~18,中庸里大同街211 ~ 240號,北投區,北投區中庸里大同街211號,25.1378439,121.49908570000001,555927050
住宅竊盜,1061110,07~09,信義路3段31 ~ 60號,大安區,大安區信義路3段31號,25.033085999999997,121.54136499999998,553626925
住宅竊盜,1061111,10~12,光武里市民大道4段31 ~ 60號,大安區,大安區光武里市民大道4段31號,25.0446509,121.5443093,553826955
住宅竊盜,1061113,10~12,建功里重慶北路1段83巷4弄31 ~ 60號,大同區,大同區建功里重慶北路1段83巷4弄31號,25.0526704,121.5141467,554026967
住宅竊盜,1061113,10~12,三玉里忠誠路2段1 ~ 30號,士林區,士林區三玉里忠誠路2段1號,25.108599899999998,121.53058159999999,555227049
住宅竊盜,1061115,07~09,內湖路1段47巷8弄31 ~ 60號,內湖區,內湖區內湖路1段47巷8弄31號,25.0876235,121.559281,554827036
住宅竊盜,1061115,16~18,南京東路5段123巷8弄1 ~ 30號,松山區,松山區南京東路5段123巷8弄1號,25.0535222,121.56106750000001,554026979
住宅竊盜,1061115,16~18,木柵里029鄰木柵路3段91 ~ 120號,文山區,文山區木柵里029鄰木柵路3段91號,24.988858,121.56778600000001,552626786
住宅竊盜,1061116,16~18,南京東路5段123巷6弄1 ~ 30號,松山區,松山區南京東路5段123巷6弄1號,25.051820499999998,121.5574435,554026974
住宅竊盜,1061117,01~03,稻香里稻香路73巷1 ~ 30號,北投區,北投區稻香里稻香路73巷1號,25.140586600000002,121.489309,555927047
住宅竊盜,1061117,07~09,住安里信義路4段31 ~ 60號,大安區,大安區住安里信義路4段31號,25.0335859,121.5447619,553626927
住宅竊盜,1061118,13~15,桃源里中央北路3段91 ~ 120號,北投區,北投區桃源里中央北路3段91號,25.137960999999997,121.4863369,555927047
住宅竊盜,1061119,04~06,明義里017鄰興隆路4段109巷31 ~ 60號,文山區,文山區明義里017鄰興隆路4段109巷31號,24.986871100000002,121.56149599999999,552526777
住宅竊盜,1061120,13~15,南京東路5段59巷29弄1 ~ 30號,松山區,松山區南京東路5段59巷29弄1號,25.0530873,121.55958970000002,554026978
住宅竊盜,1061121,10~12,中南里中南街42巷31 ~ 60號,南港區,南港區中南里中南街42巷31號,25.053367,121.61192700000001,554026990
住宅竊盜,1061121,10~12,成福路臨271 ~ 300號,南港區,南港區成福路臨271號,25.040856899999998,121.5884382,553726956
住宅竊盜,1061123,22~24,文盛里羅斯福路4段24巷1 ~ 30號,中正區,中正區文盛里羅斯福路4段24巷1號,25.0156032,121.5332942,553226872
住宅竊盜,1061125,10~12,石牌里致遠一路1段61 ~ 90號,北投區,北投區石牌里致遠一路1段61號,25.108694600000003,121.51597209999998,555227046
住宅竊盜,1061125,16~18,葫東里葫蘆街70巷1 ~ 30號,士林區,士林區葫東里葫蘆街70巷1號,25.0822984,121.5108945,554627018
住宅竊盜,1061126,16~18,新生北路3段1 ~ 30號,中山區,中山區新生北路3段1號,25.0628897,121.5281771,554226991
住宅竊盜,1061127,16~18,國業里虎林街232巷1 ~ 30號,信義區,信義區國業里虎林街232巷1號,25.036846,121.577446,553626943
住宅竊盜,1061128,16~18,東新街108巷1 ~ 30號,南港區,南港區東新街108巷1號,25.0463428,121.58791200000002,553826969
住宅竊盜,1061128,19~21,立農里立農街1段391 ~ 420號,北投區,北投區立農里立農街1段391號,25.1196151,121.508918,555527050
住宅竊盜,1061130,16~18,尊賢里尊賢街264巷31 ~ 60號,北投區,北投區尊賢里尊賢街264巷31號,25.117735800000002,121.5083604,555427049
住宅竊盜,1061201,07~09,康寧路1段47巷1 ~ 30號,內湖區,內湖區康寧路1段47巷1號,25.080489800000002,121.59190020000001,554627034
住宅竊盜,1061203,01~03,建民里文林北路60巷3弄1 ~ 30號,北投區,北投區建民里文林北路60巷3弄1號,25.1051535,121.51860500000001,555127044
住宅竊盜,1061205,10~12,景華里景興路96巷31 ~ 60號,文山區,文山區景華里景興路96巷31號,24.9945819,121.54290300000001,552726802
住宅竊盜,1061207,07~09,社子里社正路1 ~ 30號,士林區,士林區社子里社正路1號,25.0887891,121.5085497,554827026
住宅竊盜,1061210,16~18,中坡里福德街137巷11弄1 ~ 30號,信義區,信義區中坡里福德街137巷11弄1號,25.036913000000002,121.5833071,553626945
住宅竊盜,1061212,07~09,榮光里致遠一路2段31 ~ 60號,北投區,北投區榮光里致遠一路2段31號,25.111398100000002,121.51397890000001,555327047
住宅竊盜,1061213,10~12,興泰里辛亥路4段222巷19弄1 ~ 30號,文山區,文山區興泰里辛亥路4段222巷19弄1號,25.0022043,121.5553923,552926832
住宅竊盜,1061213,22~24,東新里興華路114巷1 ~ 30號,南港區,南港區東新里興華路114巷1號,25.056540899999998,121.6050446,554126995
住宅竊盜,1061214,10~12,華亭街31 ~ 60號,大同區,大同區華亭街31號,25.0526586,121.5133082,554026967
住宅竊盜,1061215,16~18,龍圖里13鄰瑞安街154巷31 ~ 60號,大安區,大安區龍圖里13鄰瑞安街154巷31號,25.0295646,121.5415341,553526916
住宅竊盜,1061216,22~24,永昌里汀州路1段181 ~ 210號,中正區,中正區永昌里汀州路1段181號,25.027128100000002,121.5110509,553426902
住宅竊盜,1061219,16~18,忠勤里中華路2段307巷1 ~ 30號,中正區,中正區忠勤里中華路2段307巷1號,25.028246799999998,121.5057199,553426904
住宅竊盜,1061220,22~24,廣州街91 ~ 120號,萬華區,萬華區廣州街91號,25.0366278,121.5039673,553626926
住宅竊盜,1061221,10~12,新明路380巷6弄1 ~ 30號,內湖區,內湖區新明路380巷6弄1號,25.055615200000002,121.57998710000001,554026988
住宅竊盜,1061222,22~24,河堤里汀州路2段211 ~ 240號,中正區,中正區河堤里汀州路2段211號,25.0236187,121.5226106,553326894
住宅竊盜,1061225,13~15,群賢里和平東路2段311巷34弄1 ~ 30號,大安區,大安區群賢里和平東路2段311巷34弄1號,25.024875299999998,121.54500559999998,553426903
住宅竊盜,1061228,13~15,玉成路1 ~ 30號,南港區,南港區玉成路1號,25.0519729,121.58121270000001,554026980
住宅竊盜,1061228,22~24,泰和里吳興街583巷4弄1 ~ 30號,信義區,信義區泰和里吳興街583巷4弄1號,25.022123999999998,121.569576,553326900
住宅竊盜,1061229,10~12,成功路四段61巷22弄1 ~ 30號,內湖區,內湖區成功路四段61巷22弄1號,25.0814533,121.5934247,554627035
住宅竊盜,1061230,16~18,西村里基隆路1段331 ~ 360號,信義區,信義區西村里基隆路1段331號,25.0344473,121.56057759999999,553626933
住宅竊盜,1061231,04~06,順興里013鄰木新路3段1 ~ 30號,文山區,文山區順興里013鄰木新路3段1號,24.9827919,121.564379,552426761
住宅竊盜,1070103,04~06,林興里水源路25巷1 ~ 30號,中正區,中正區林興里水源路25巷1號,25.0170994,121.52497220000001,553226875
住宅竊盜,1070103,07~09,東園街85巷2弄1 ~ 30號,萬華區,萬華區東園街85巷2弄1號,25.025836399999996,121.49676229999999,553426895
住宅竊盜,1070107,13~15,林泉里泉源路61 ~ 90號,北投區,北投區林泉里泉源路61號,25.141899,121.5140756,556027052
住宅竊盜,1070109,04~06,東園街35巷31 ~ 60號,萬華區,萬華區東園街35巷31號,25.0272329,121.49713090000002,553426899
住宅竊盜,1070109,19~21,漢口街2段109巷1 ~ 30號,萬華區,萬華區漢口街2段109巷1號,25.0466199,121.50478999999999,553926951
住宅竊盜,1070110,01~03,天母里士東路91巷31 ~ 60號,士林區,士林區天母里士東路91巷31號,25.113418799999998,121.5294137,555327052
住宅竊盜,1070111,01~03,長春里忠孝東路5段423巷31 ~ 60號,信義區,信義區長春里忠孝東路5段423巷31號,25.040768,121.578593,553726953
住宅竊盜,1070111,10~12,葫東里延平北路5段224巷31 ~ 60號,士林區,士林區葫東里延平北路5段224巷31號,25.0841247,121.50999979999999,554727021
住宅竊盜,1070114,01~03,蘭雅里忠誠路2段10巷1 ~ 30號,士林區,士林區蘭雅里忠誠路2段10巷1號,25.109068,121.530492,555227049
住宅竊盜,1070115,10~12,政大里015鄰政大二街260巷1 ~ 30號,文山區,文山區政大里015鄰政大二街260巷1號,24.988047899999998,121.58656440000001,552626787
住宅竊盜,1070115,16~18,長安西路271 ~ 300號,大同區,大同區長安西路271號,25.052158600000002,121.5106688,554026965
住宅竊盜,1070116,16~18,成功路2段312巷1 ~ 30號,內湖區,內湖區成功路2段312巷1號,25.067403100000003,121.5902728,554327013
住宅竊盜,1070120,13~15,文林里文林北路80巷59弄1 ~ 30號,北投區,北投區文林里文林北路80巷59弄1號,25.1063532,121.5193553,555227045
住宅竊盜,1070120,16~18,景勤里吳興街220巷1 ~ 30號,信義區,信義區景勤里吳興街220巷1號,25.027688,121.5629153,553426915
住宅竊盜,1070121,16~18,智仁里杏林二路91 ~ 120號,北投區,北投區智仁里杏林二路91號,25.142421600000002,121.4965124,556027048
住宅竊盜,1070122,07~09,西康里21鄰內湖路1段217巷1 ~ 30號,內湖區,內湖區西康里21鄰內湖路1段217巷1號,25.0831092,121.56396389999999,554727031
住宅竊盜,1070123,10~12,成功路4段331 ~ 360號,內湖區,內湖區成功路4段331號,25.0844694,121.59923729999998,554727041
住宅竊盜,1070124,01~03,吉利里吉利街164巷1弄1 ~ 30號,北投區,北投區吉利里吉利街164巷1弄1號,25.1183908,121.5089842,555427049
住宅竊盜,1070124,16~18,西藏路151 ~ 180號,萬華區,萬華區西藏路151號,25.0293772,121.5014644,553526906
住宅竊盜,1070125,16~18,立賢里承德路7段280巷1 ~ 30號,北投區,北投區立賢里承德路7段280巷1號,25.1160803,121.505384,555427048
住宅竊盜,1070127,19~21,桂林路244巷61 ~ 90號,萬華區,萬華區桂林路244巷61號,25.036538500000002,121.4930727,553626924
住宅竊盜,1070201,07~09,忠順里016鄰忠順街2段61 ~ 90號,文山區,文山區忠順里016鄰忠順街2段61號,24.986326899999998,121.5652156,552526775
住宅竊盜,1070201,13~15,黎明里公園路20巷1 ~ 30號,中正區,中正區黎明里公園路20巷1號,25.04519710000001,121.5164892,553826950
住宅竊盜,1070203,10~12,延平北路2段272巷31 ~ 60號,大同區,大同區延平北路2段272巷31號,25.0621616,121.5100855,554226985
